trip_id,stop_id,stop_sequence,arrival_time,departure_time
T_M1_348,S_AMENDOLA,6,23:04:00,23:04:30
T_M1_348,S_BUONARROTI,7,23:06:00,23:06:30
T_M1_348,S_DEANGELI,8,23:08:00,23:08:00
T_M1_349,S_DEANGELI,1,22:57:00,22:57:30
T_M1_349,S_BUONARROTI,2,22:59:00,22:59:30
T_M1_349,S_AMENDOLA,3,23:01:00,23:01:30
T_M1_349,S_PAGANO,4,23:03:00,23:03:30
T_M1_349,S_CADORNA,5,23:05:00,23:05:30
T_M1_349,S_CAIROLI,6,23:07:00,23:07:30
T_M1_349,S_CORDUSIO,7,23:09:00,23:09:30
T_M1_349,S_DUOMO,8,23:11:00,23:11:00
T_M1_350,S_DUOMO,1,23:00:00,23:00:30
T_M1_350,S_CORDUSIO,2,23:02:00,23:02:30
T_M1_350,S_CAIROLI,3,23:04:00,23:04:30
T_M1_350,S_CADORNA,4,23:06:00,23:06:30
T_M1_350,S_PAGANO,5,23:08:00,23:08:30
T_M1_350,S_AMENDOLA,6,23:10:00,23:10:30
T_M1_350,S_BUONARROTI,7,23:12:00,23:12:30
T_M1_350,S_DEANGELI,8,23:14:00,23:14:00
T_M1_351,S_DEANGELI,1,23:03:00,23:03:30
T_M1_351,S_BUONARROTI,2,23:05:00,23:05:30
T_M1_351,S_AMENDOLA,3,23:07:00,23:07:30
T_M1_351,S_PAGANO,4,23:09:00,23:09:30
T_M1_351,S_CADORNA,5,23:11:00,23:11:30
T_M1_351,S_CAIROLI,6,23:13:00,23:13:30
T_M1_351,S_CORDUSIO,7,23:15:00,23:15:30
T_M1_351,S_DUOMO,8,23:17:00,23:17:00
T_M1_352,S_DUOMO,1,23:06:00,23:06:30
T_M1_352,S_CORDUSIO,2,23:08:00,23:08:30
T_M1_352,S_CAIROLI,3,23:10:00,23:10:30
T_M1_352,S_CADORNA,4,23:12:00,23:12:30
T_M1_352,S_PAGANO,5,23:14:00,23:14:30
T_M1_352,S_AMENDOLA,6,23:16:00,23:16:30
T_M1_352,S_BUONARROTI,7,23:18:00,23:18:30
T_M1_352,S_DEANGELI,8,23:20:00,23:20:00
T_M1_353,S_DEANGELI,1,23:09:00,23:09:30
T_M1_353,S_BUONARROTI,2,23:11:00,23:11:30
T_M1_353,S_AMENDOLA,3,23:13:00,23:13:30
T_M1_353,S_PAGANO,4,23:15:00,23:15:30
T_M1_353,S_CADORNA,5,23:17:00,23:17:30
T_M1_353,S_CAIROLI,6,23:19:00,23:19:30
T_M1_353,S_CORDUSIO,7,23:21:00,23:21:30
T_M1_353,S_DUOMO,8,23:23:00,23:23:00
T_M1_354,S_DUOMO,1,23:12:00,23:12:30
T_M1_354,S_CORDUSIO,2,23:14:00,23:14:30
T_M1_354,S_CAIROLI,3,23:16:00,23:16:30
T_M1_354,S_CADORNA,4,23:18:00,23:18:30
T_M1_354,S_PAGANO,5,23:20:00,23:20:30
T_M1_354,S_AMENDOLA,6,23:22:00,23:22:30
T_M1_354,S_BUONARROTI,7,23:24:00,23:24:30
T_M1_354,S_DEANGELI,8,23:26:00,23:26:00
T_M1_355,S_DEANGELI,1,23:15:00,23:15:30
T_M1_355,S_BUONARROTI,2,23:17:00,23:17:30
T_M1_355,S_AMENDOLA,3,23:19:00,23:19:30
T_M1_355,S_PAGANO,4,23:21:00,23:21:30
T_M1_355,S_CADORNA,5,23:23:00,23:23:30
T_M1_355,S_CAIROLI,6,23:25:00,23:25:30
T_M1_355,S_CORDUSIO,7,23:27:00,23:27:30
T_M1_355,S_DUOMO,8,23:29:00,23:29:00
T_M1_356,S_DUOMO,1,23:18:00,23:18:30
T_M1_356,S_CORDUSIO,2,23:20:00,23:20:30
T_M1_356,S_CAIROLI,3,23:22:00,23:22:30
T_M1_356,S_CADORNA,4,23:24:00,23:24:30
T_M1_356,S_PAGANO,5,23:26:00,23:26:30
T_M1_356,S_AMENDOLA,6,23:28:00,23:28:30
T_M1_356,S_BUONARROTI,7,23:30:00,23:30:30
T_M1_356,S_DEANGELI,8,23:32:00,23:32:00
T_M1_357,S_DEANGELI,1,23:21:00,23:21:30
T_M1_357,S_BUONARROTI,2,23:23:00,23:23:30
T_M1_357,S_AMENDOLA,3,23:25:00,23:25:30
T_M1_357,S_PAGANO,4,23:27:00,23:27:30
T_M1_357,S_CADORNA,5,23:29:00,23:29:30
T_M1_357,S_CAIROLI,6,23:31:00,23:31:30
T_M1_357,S_CORDUSIO,7,23:33:00,23:33:30
T_M1_357,S_DUOMO,8,23:35:00,23:35:00
T_M1_358,S_DUOMO,1,23:24:00,23:24:30
T_M1_358,S_CORDUSIO,2,23:26:00,23:26:30
T_M1_358,S_CAIROLI,3,23:28:00,23:28:30
T_M1_358,S_CADORNA,4,23:30:00,23:30:30
T_M1_358,S_PAGANO,5,23:32:00,23:32:30
T_M1_358,S_AMENDOLA,6,23:34:00,23:34:30
T_M1_358,S_BUONARROTI,7,23:36:00,23:36:30
T_M1_358,S_DEANGELI,8,23:38:00,23:38:00
T_M1_359,S_DEANGELI,1,23:27:00,23:27:30
T_M1_359,S_BUONARROTI,2,23:29:00,23:29:30
T_M1_359,S_AMENDOLA,3,23:31:00,23:31:30
T_M1_359,S_PAGANO,4,23:33:00,23:33:30
T_M1_359,S_CADORNA,5,23:35:00,23:35:30
T_M1_359,S_CAIROLI,6,23:37:00,23:37:30
T_M1_359,S_CORDUSIO,7,23:39:00,23:39:30
T_M1_359,S_DUOMO,8,23:41:00,23:41:00
T_M1_360,S_DUOMO,1,23:30:00,23:30:30
T_M1_360,S_CORDUSIO,2,23:32:00,23:32:30
T_M1_360,S_CAIROLI,3,23:34:00,23:34:30
T_M1_360,S_CADORNA,4,23:36:00,23:36:30
T_M1_360,S_PAGANO,5,23:38:00,23:38:30
T_M1_360,S_AMENDOLA,6,23:40:00,23:40:30
T_M1_360,S_BUONARROTI,7,23:42:00,23:42:30
T_M1_360,S_DEANGELI,8,23:44:00,23:44:00
T_M1_361,S_DEANGELI,1,23:33:00,23:33:30
T_M1_361,S_BUONARROTI,2,23:35:00,23:35:30
T_M1_361,S_AMENDOLA,3,23:37:00,23:37:30
T_M1_361,S_PAGANO,4,23:39:00,23:39:30
T_M1_361,S_CADORNA,5,23:41:00,23:41:30
T_M1_361,S_CAIROLI,6,23:43:00,23:43:30
T_M1_361,S_CORDUSIO,7,23:45:00,23:45:30
T_M1_361,S_DUOMO,8,23:47:00,23:47:00
T_94_362,S_CADORNA_BUS,1,06:00:00,06:00:30
T_94_362,S_ISOLA,2,06:05:30,06:06:00
T_94_362,S_GARIBALDI,3,06:11:00,06:11:00
T_94_363,S_CADORNA_BUS,1,06:15:00,06:15:30
T_94_363,S_ISOLA,2,06:20:30,06:21:00
T_94_363,S_GARIBALDI,3,06:26:00,06:26:00
T_94_364,S_CADORNA_BUS,1,06:30:00,06:30:30
T_94_364,S_ISOLA,2,06:35:30,06:36:00
T_94_364,S_GARIBALDI,3,06:41:00,06:41:00
T_94_365,S_CADORNA_BUS,1,06:45:00,06:45:30
T_94_365,S_ISOLA,2,06:50:30,06:51:00
T_94_365,S_GARIBALDI,3,06:56:00,06:56:00
T_94_366,S_CADORNA_BUS,1,07:00:00,07:00:30
T_94_366,S_ISOLA,2,07:05:30,07:06:00
T_94_366,S_GARIBALDI,3,07:11:00,07:11:00
T_94_367,S_CADORNA_BUS,1,07:15:00,07:15:30
T_94_367,S_ISOLA,2,07:20:30,07:21:00
T_94_367,S_GARIBALDI,3,07:26:00,07:26:00
T_94_368,S_CADORNA_BUS,1,07:30:00,07:30:30
T_94_368,S_ISOLA,2,07:35:30,07:36:00
T_94_368,S_GARIBALDI,3,07:41:00,07:41:00
T_94_369,S_CADORNA_BUS,1,07:45:00,07:45:30
T_94_369,S_ISOLA,2,07:50:30,07:51:00
T_94_369,S_GARIBALDI,3,07:56:00,07:56:00
T_94_370,S_CADORNA_BUS,1,08:00:00,08:00:30
T_94_370,S_ISOLA,2,08:05:30,08:06:00
T_94_370,S_GARIBALDI,3,08:11:00,08:11:00
T_94_371,S_CADORNA_BUS,1,08:15:00,08:15:30
T_94_371,S_ISOLA,2,08:20:30,08:21:00
T_94_371,S_GARIBALDI,3,08:26:00,08:26:00
T_94_372,S_CADORNA_BUS,1,08:30:00,08:30:30
T_94_372,S_ISOLA,2,08:35:30,08:36:00
T_94_372,S_GARIBALDI,3,08:41:00,08:41:00
T_94_373,S_CADORNA_BUS,1,08:45:00,08:45:30
T_94_373,S_ISOLA,2,08:50:30,08:51:00
T_94_373,S_GARIBALDI,3,08:56:00,08:56:00
T_94_374,S_CADORNA_BUS,1,09:00:00,09:00:30
T_94_374,S_ISOLA,2,09:05:30,09:06:00
T_94_374,S_GARIBALDI,3,09:11:00,09:11:00
T_94_375,S_CADORNA_BUS,1,09:15:00,09:15:30
T_94_375,S_ISOLA,2,09:20:30,09:21:00
T_94_375,S_GARIBALDI,3,09:26:00,09:26:00
T_94_376,S_CADORNA_BUS,1,09:30:00,09:30:30
T_94_376,S_ISOLA,2,09:35:30,09:36:00
T_94_376,S_GARIBALDI,3,09:41:00,09:41:00
T_94_377,S_CADORNA_BUS,1,09:45:00,09:45:30
T_94_377,S_ISOLA,2,09:50:30,09:51:00
T_94_377,S_GARIBALDI,3,09:56:00,09:56:00
T_94_378,S_CADORNA_BUS,1,10:00:00,10:00:30
T_94_378,S_ISOLA,2,10:05:30,10:06:00
T_94_378,S_GARIBALDI,3,10:11:00,10:11:00
T_94_379,S_CADORNA_BUS,1,10:15:00,10:15:30
T_94_379,S_ISOLA,2,10:20:30,10:21:00
T_94_379,S_GARIBALDI,3,10:26:00,10:26:00
T_94_380,S_CADORNA_BUS,1,10:30:00,10:30:30
T_94_380,S_ISOLA,2,10:35:30,10:36:00
T_94_380,S_GARIBALDI,3,10:41:00,10:41:00
T_94_381,S_CADORNA_BUS,1,10:45:00,10:45:30
T_94_381,S_ISOLA,2,10:50:30,10:51:00
T_94_381,S_GARIBALDI,3,10:56:00,10:56:00
T_94_382,S_CADORNA_BUS,1,11:00:00,11:00:30
T_94_382,S_ISOLA,2,11:05:30,11:06:00
T_94_382,S_GARIBALDI,3,11:11:00,11:11:00
T_94_383,S_CADORNA_BUS,1,11:15:00,11:15:30
T_94_383,S_ISOLA,2,11:20:30,11:21:00
T_94_383,S_GARIBALDI,3,11:26:00,11:26:00
T_94_384,S_CADORNA_BUS,1,11:30:00,11:30:30
T_94_384,S_ISOLA,2,11:35:30,11:36:00
T_94_384,S_GARIBALDI,3,11:41:00,11:41:00
T_94_385,S_CADORNA_BUS,1,11:45:00,11:45:30
T_94_385,S_ISOLA,2,11:50:30,11:51:00
T_94_385,S_GARIBALDI,3,11:56:00,11:56:00
T_94_386,S_CADORNA_BUS,1,12:00:00,12:00:30
T_94_386,S_ISOLA,2,12:05:30,12:06:00
T_94_386,S_GARIBALDI,3,12:11:00,12:11:00
T_94_387,S_CADORNA_BUS,1,12:15:00,12:15:30
T_94_387,S_ISOLA,2,12:20:30,12:21:00
T_94_387,S_GARIBALDI,3,12:26:00,12:26:00
T_94_388,S_CADORNA_BUS,1,12:30:00,12:30:30
T_94_388,S_ISOLA,2,12:35:30,12:36:00
T_94_388,S_GARIBALDI,3,12:41:00,12:41:00
T_94_389,S_CADORNA_BUS,1,12:45:00,12:45:30
T_94_389,S_ISOLA,2,12:50:30,12:51:00
T_94_389,S_GARIBALDI,3,12:56:00,12:56:00
T_94_390,S_CADORNA_BUS,1,13:00:00,13:00:30
T_94_390,S_ISOLA,2,13:05:30,13:06:00
T_94_390,S_GARIBALDI,3,13:11:00,13:11:00
T_94_391,S_CADORNA_BUS,1,13:15:00,13:15:30
T_94_391,S_ISOLA,2,13:20:30,13:21:00
T_94_391,S_GARIBALDI,3,13:26:00,13:26:00
T_94_392,S_CADORNA_BUS,1,13:30:00,13:30:30
T_94_392,S_ISOLA,2,13:35:30,13:36:00
T_94_392,S_GARIBALDI,3,13:41:00,13:41:00
T_94_393,S_CADORNA_BUS,1,13:45:00,13:45:30
T_94_393,S_ISOLA,2,13:50:30,13:51:00
T_94_393,S_GARIBALDI,3,13:56:00,13:56:00
T_94_394,S_CADORNA_BUS,1,14:00:00,14:00:30
T_94_394,S_ISOLA,2,14:05:30,14:06:00
T_94_394,S_GARIBALDI,3,14:11:00,14:11:00
T_94_395,S_CADORNA_BUS,1,14:15:00,14:15:30
T_94_395,S_ISOLA,2,14:20:30,14:21:00
T_94_395,S_GARIBALDI,3,14:26:00,14:26:00
T_94_396,S_CADORNA_BUS,1,14:30:00,14:30:30
T_94_396,S_ISOLA,2,14:35:30,14:36:00
T_94_396,S_GARIBALDI,3,14:41:00,14:41:00
T_94_397,S_CADORNA_BUS,1,14:45:00,14:45:30
T_94_397,S_ISOLA,2,14:50:30,14:51:00
T_94_397,S_GARIBALDI,3,14:56:00,14:56:00
T_94_398,S_CADORNA_BUS,1,15:00:00,15:00:30
T_94_398,S_ISOLA,2,15:05:30,15:06:00
T_94_398,S_GARIBALDI,3,15:11:00,15:11:00
T_94_399,S_CADORNA_BUS,1,15:15:00,15:15:30
T_94_399,S_ISOLA,2,15:20:30,15:21:00
T_94_399,S_GARIBALDI,3,15:26:00,15:26:00
T_94_400,S_CADORNA_BUS,1,15:30:00,15:30:30
T_94_400,S_ISOLA,2,15:35:30,15:36:00
T_94_400,S_GARIBALDI,3,15:41:00,15:41:00
T_94_401,S_CADORNA_BUS,1,15:45:00,15:45:30
T_94_401,S_ISOLA,2,15:50:30,15:51:00
T_94_401,S_GARIBALDI,3,15:56:00,15:56:00
T_94_402,S_CADORNA_BUS,1,16:00:00,16:00:30
T_94_402,S_ISOLA,2,16:05:30,16:06:00
T_94_402,S_GARIBALDI,3,16:11:00,16:11:00
T_94_403,S_CADORNA_BUS,1,16:15:00,16:15:30
T_94_403,S_ISOLA,2,16:20:30,16:21:00
T_94_403,S_GARIBALDI,3,16:26:00,16:26:00
T_94_404,S_CADORNA_BUS,1,16:30:00,16:30:30
T_94_404,S_ISOLA,2,16:35:30,16:36:00
T_94_404,S_GARIBALDI,3,16:41:00,16:41:00
T_94_405,S_CADORNA_BUS,1,16:45:00,16:45:30
T_94_405,S_ISOLA,2,16:50:30,16:51:00
T_94_405,S_GARIBALDI,3,16:56:00,16:56:00
T_94_406,S_CADORNA_BUS,1,17:00:00,17:00:30
T_94_406,S_ISOLA,2,17:05:30,17:06:00
T_94_406,S_GARIBALDI,3,17:11:00,17:11:00
T_94_407,S_CADORNA_BUS,1,17:15:00,17:15:30
T_94_407,S_ISOLA,2,17:20:30,17:21:00
T_94_407,S_GARIBALDI,3,17:26:00,17:26:00
T_94_408,S_CADORNA_BUS,1,17:30:00,17:30:30
T_94_408,S_ISOLA,2,17:35:30,17:36:00
T_94_408,S_GARIBALDI,3,17:41:00,17:41:00
T_94_409,S_CADORNA_BUS,1,17:45:00,17:45:30
T_94_409,S_ISOLA,2,17:50:30,17:51:00
T_94_409,S_GARIBALDI,3,17:56:00,17:56:00
T_94_410,S_CADORNA_BUS,1,18:00:00,18:00:30
T_94_410,S_ISOLA,2,18:05:30,18:06:00
T_94_410,S_GARIBALDI,3,18:11:00,18:11:00
T_94_411,S_CADORNA_BUS,1,18:15:00,18:15:30
T_94_411,S_ISOLA,2,18:20:30,18:21:00
T_94_411,S_GARIBALDI,3,18:26:00,18:26:00
T_94_412,S_CADORNA_BUS,1,18:30:00,18:30:30
T_94_412,S_ISOLA,2,18:35:30,18:36:00
T_94_412,S_GARIBALDI,3,18:41:00,18:41:00
T_94_413,S_CADORNA_BUS,1,18:45:00,18:45:30
T_94_413,S_ISOLA,2,18:50:30,18:51:00
T_94_413,S_GARIBALDI,3,18:56:00,18:56:00
T_94_414,S_CADORNA_BUS,1,19:00:00,19:00:30
T_94_414,S_ISOLA,2,19:05:30,19:06:00
T_94_414,S_GARIBALDI,3,19:11:00,19:11:00
T_94_415,S_CADORNA_BUS,1,19:15:00,19:15:30
T_94_415,S_ISOLA,2,19:20:30,19:21:00
T_94_415,S_GARIBALDI,3,19:26:00,19:26:00
T_94_416,S_CADORNA_BUS,1,19:30:00,19:30:30
T_94_416,S_ISOLA,2,19:35:30,19:36:00
T_94_416,S_GARIBALDI,3,19:41:00,19:41:00
T_94_417,S_CADORNA_BUS,1,19:45:00,19:45:30
T_94_417,S_ISOLA,2,19:50:30,19:51:00
T_94_417,S_GARIBALDI,3,19:56:00,19:56:00
T_94_418,S_CADORNA_BUS,1,20:00:00,20:00:30
T_94_418,S_ISOLA,2,20:05:30,20:06:00
T_94_418,S_GARIBALDI,3,20:11:00,20:11:00
T_94_419,S_CADORNA_BUS,1,20:15:00,20:15:30
T_94_419,S_ISOLA,2,20:20:30,20:21:00
T_94_419,S_GARIBALDI,3,20:26:00,20:26:00
T_94_420,S_CADORNA_BUS,1,20:30:00,20:30:30
T_94_420,S_ISOLA,2,20:35:30,20:36:00
T_94_420,S_GARIBALDI,3,20:41:00,20:41:00
T_94_421,S_CADORNA_BUS,1,20:45:00,20:45:30
T_94_421,S_ISOLA,2,20:50:30,20:51:00
T_94_421,S_GARIBALDI,3,20:56:00,20:56:00
T_94_422,S_CADORNA_BUS,1,21:00:00,21:00:30
T_94_422,S_ISOLA,2,21:05:30,21:06:00
T_94_422,S_GARIBALDI,3,21:11:00,21:11:00
T_94_423,S_CADORNA_BUS,1,21:15:00,21:15:30
T_94_423,S_ISOLA,2,21:20:30,21:21:00
T_94_423,S_GARIBALDI,3,21:26:00,21:26:00
T_94_424,S_CADORNA_BUS,1,21:30:00,21:30:30
T_94_424,S_ISOLA,2,21:35:30,21:36:00
T_94_424,S_GARIBALDI,3,21:41:00,21:41:00
T_94_425,S_CADORNA_BUS,1,21:45:00,21:45:30
T_94_425,S_ISOLA,2,21:50:30,21:51:00
T_94_425,S_GARIBALDI,3,21:56:00,21:56:00
T_94_426,S_CADORNA_BUS,1,22:00:00,22:00:30
T_94_426,S_ISOLA,2,22:05:30,22:06:00
T_94_426,S_GARIBALDI,3,22:11:00,22:11:00
